level,content
1,很好看 跑了6公里脚掌疼
1,与描述相符，满意。
1,之前拍大了一码，联系客服换货，没有任何犹豫，干脆利索的换好，很满意
1,还没有试，先好评！
1,一如既往的好评
1,运动鞋到了，这么热的天快递小哥很速度，试穿挺舒服，鞋底很软很弹，样式很炫，第一次穿这么鲜艳的运动鞋，感觉挺靓丽，等穿一段时间再追评。全五星好评，祝商家生意兴隆！
1,看了好久，最终还是买了，价格太美了，请假都说鞋子偏瘦，我觉得正常，平时穿多大码就买多大码就行，运动鞋本就不是来受刑的，有松动量运动起来脚才会舒服的，我耐克38，AD37，一般都喜欢松松的，这款就买了38的。
1,神州平地声雷，飞沙走石，大雾迷天，朦胧中，只见 顶天立地一金甲天神立于天地间，花见花开，人见人 爱，这位英雄手持双斧，二目如电，一斧下去，混沌初 开，二斧下去，女娲造人，三斧下去，小生倾倒。得 此大英雄，实乃国之幸也，民之福，人之初也怎不 叫人喜极而泣．看着交易成功．我竞产生出一种无 以名之的悲痛感一啊这么好的卖家如果将来我再 也遇不到了那我该怎么办？直到我亳不犹豫地把卖 家的店收藏了，我内心的那种激动才逐渐平静下来 可是我立刻想到，这么好的卖家，倘若别人看不 到，那么不是浪费心血吗？经过痛苦的思想斗争，我 终于下定决心，牺性小我，奉献大我。我要以此评 价奉献给世人美阅，我要给好．评到所有人都看到 为止！
1,鞋子的质量不错，是不是正品到没晓得，穿去打球还不错，颜色也很好
1,拿到就迫不及待的试穿了，颜色很亮我很喜欢。脚感可以，同学都夸
1,颜色是比较花啦，但是运动时间就要高调，大小刚好。
1,给妈妈买的，她已穿了几天，很喜欢。 周围朋友看了也觉得好看。 颜色鲜而不乱，可以刺激运动欲望。 医师看了也赞呢。 祝穿上这双鞋的所有妈妈和即将当妈妈的人都健康长寿、快乐幸福。
1,鞋子穿上非常舒服，颜色太漂亮，很喜欢
1,鞋子的颜色很丰富，很好看，尺码标准，穿起来很合适，很舒服，活动价购的，比平时便宜不少，总体很满意&hellip;&hellip;
1,颜色非常好看，质量做工满意，穿着很舒服，感觉尺码偏大半码平常38.5的，这款38的正好
1,质量好，穿着舒服，颜色也好看，很满意！
1,鞋子的包装很好，配色非常亮眼，准备今天试跑一下，摸起来很轻，应该很适合跑步。
1,还行吧
1,买来就穿着去旅行了，脚感很舒服，618活动性价比超级高
1,买了几次了，鞋子很舒服
1,虽然是16年的旧款，但很喜欢这个颜色，这双38码的正合适，春秋锻炼身体时穿正合适
1,鞋子是正品，已经买过几双了，这双是给丈母娘买的，她很满意，第二天就穿去旅游了！这家选的物流也很迅速，包装很好，非常满意的一次购物！
1,挺好看的 就是小了点
1,女儿穿了不错，还没有真正跑步用过。希望真品就好
1,这是第二双，穿着非常舒服，每天跑步换着穿。
1,都已经拒收了，为什么还给我发过来呢，都和快递员说好了，都取走了为什么又放回来了
1,亚瑟士的鞋无可挑剔，很赞！颜色靓丽，喜欢！
1,鞋好看 尺碼有些小
1,试了下，很轻，起脚，就是感觉鞋底硬
1,好穿，而且鞋带也是绑好的，这样的服务我喜欢
1,样子颜色都很好  一直穿这个牌子  卖家态度也好
1,鞋子挺好。穿着舒服
1,很舒服，朋友推荐买这个牌子！
1,超级舒服的鞋鞋！质量没的说！！！
1,不错，穿了才来评论，适合跑步穿
1,跑步挺好的
1,满意的一双鞋，很轻便
1,穿着舒服
1,老妈很喜欢
1,非常舒服，好鞋。
1,鞋子很好。很轻
1,第三双了，非常好。
1,He很好??
1,好看，穿着舒服
1,发货快，一如继往的好货～
1,宝贝跟图片特别相符合，颜色很鲜艳，穿起来很轻便，不如气垫运动鞋穿起来那么舒服，但是性价比还可以！物流也不错，挺快的！
1,鞋子质量不错 没穿过亚瑟士的 也为大家辨不出真假 穿穿看吧 但鞋子有一股塑胶跑道的味道 可能材质就是这样吧 不清楚 但快递很快 很良心 必须5分 至于踩屎感 没踩过?? 也不知道是啥感觉 哈哈哈哈
1,第一双亚瑟士我就爱上了它，也是第一双这么鲜艳的鞋子，颜色非常好看，赶着活动买的，很便宜，穿着很舒服，希望穿着这双鞋轻松的跑个半马，刷新PB
1,小猪佩奇色哈哈哈哈室友问我为啥要买这么骚气的颜色&hellip;&hellip;哎妈呀，明明很少女心哇。
1,这个必须差评，一个差评给服务态度，一个给货，设计的鞋舌上的鞋带扣是歪的，但你也得歪对称啊，不对称还要强词夺理，客服服务也有问题，必须差评＋投诉
1,必须好评！鞋子很不错很舒服，很喜欢??而且客服的服务态度可以说好得没话说（因为自己蠢造成了一些问题，老是骚扰客服，而客服也很耐心给我解答和最后顺利收到了货。）所有必须好评！
1,穿着跑了一次，还不错。
1,鞋子尺码偏小点，但质量很好，很鞋，穿着跑步就像一道亮丽的风景线
1,不错，都可以。当时听客服的，买大一码。回来后穿着合适。快递给力。
1,穿着很舒服，颜色漂亮，卖家发货也很快。
1,朋友建议的品牌 因为网上购买 所以选择低价款。 鞋底厚度非常好 但下雨天打滑我也是真真的感受到了&hellip;
1,非常舒服，也不臭脚，同事也说穿上好看，唯一美中不足就是线头有点多
1,舒服透气，版型偏窄，老妈脚比较窄37的脚买了37.5正好！宽脚可以买大一码！
1,弹性不错，包裹性很好，还是需要买大一码
1,最好的跑鞋。么么哒
1,穿了三小时的我的脚
1,颜色是孩子喜欢的 还没穿 第一次买这个牌子 试试看
1,鞋穿着很合脚，很舒服，颜色也很喜欢
1,跑步还不错吧，颜色也还行
1,没有色差，母上喜欢的不得了！好评！赶上活动真是太合算了！
1,有点骚
1,超级棒，穿起来很舒适，外形美观，物流也很快
1,喜欢，颜色漂亮，尺码准确
1,鞋底很舒服，鞋型的确瘦
1,非常漂亮，妈妈很喜欢，赞??
1,很骚气的颜色，好喜欢。
1,非常好，女儿很喜欢。
1,买来送我妈的，妈妈很喜欢
1,买大半码或者一码
1,很喜欢
1,买的新鞋子，屯着，还没穿
1,鞋子舒服，第三双了，物流也够快，全5分!
1,闺女很喜欢
1,还回再来  买吧物超所值
1,给婆婆买的，婆婆喜欢。给好评
1,还可以，经常来买
1,不错，穿上舒服
1,鞋子穿着非常轻便，而且配色也很好看，适合春天夏天穿，细节做工质量都挺好的，嗯建议买大一码
1,好看
1,老公脚踝曾经受过伤，所以对鞋子要求很高，向我推荐这个牌子的。样式多样，很多看着挺亮的颜色穿到脚上效果更好。这双鞋是给参加中招的外甥买的。颜色低调，没办法，他喜欢黑色。卖家服务好，退换货方便，不拖沓，有大牌风范！
1,之前买过一双亚瑟士，小囡很喜欢，所以再次选择亚瑟士，本来想五一节给小囡一个小惊喜，但是这次选择的款式颜色，跟小囡的同桌而且是上下铺的同学撞鞋了，这次的马屁拍到了马腿上，相当的尴尬。看来以后还是得跟她商量一下，征求一下她的意见。说了那么多，没有任何贬低的意思，鞋子没有任何毛病，大家可以放心购买
1,不错呦，老妈评价说巨舒服，只有自己鞋子图图片，这双鞋跟我去过好多地方了，真心棒，信价比很高很高饿鞋子
1,鞋子没问题，颜色很棒，上脚女朋友也说很舒服，就是鞋盒子破损，这个感觉有点不舒服，还希望多加注意
1,实物颜色有点土，嘻嘻，真的有点土，但是穿着挺舒服的，第一次购买，感觉还不错，以后买双更好的ヾ ^_^?
1,超美，就是脱鞋子的时候鞋垫总跑出来
1,鞋子收到了，今晚迫不及待的出去跑了9公里，很舒服，非常棒的一款鞋子，还会再来光顾的。
1,好漂亮的鞋，用来当排球鞋~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦轻飘飘的，好喜欢~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦~\\(≧▽≦)/~啦啦啦
1,舒适度一般 颜值还可以
1,非常好，尺码很合适，妈妈很喜欢，速度也很快
1,穿着舒服，弹性好
1,穿着挺舒服。尺码准。感觉挺炫的，但评论很多人说给自己妈妈买的，少女心受到一万点伤害。
1,很可爱，可以开始跑步了
1,抱歉忘记评价了 收到以后就穿去健身房了 颜色超清晰 哈哈 高强度 跑步 穿着蛮舒服的
1,鞋子很好，穿着舒服，就是颜色对我来说有点太鲜艳了。以后有需要会再来。
1,还可以，喜欢粉色
1,鞋大小合适，包裹感好，就是右脚的鞋舌有些硌脚
1,因为鞋子很漂亮，所以就算担心鞋码可能会大还是买了，结果真的大了。。现准备出，36码，穿过一次，吊牌剪了。有要的妹子可以联系我～
1,买的鞋子大一码 穿着正好 我妈说穿着挺舒服的
1,尺码大小很合适，穿着轻巧舒服
1,尺码非常合适，颜色漂亮，还没有穿，先欣赏一下
1,好轻，好舒服，美美美美美美
1,鞋子漂亮，穿着舒服，老婆很喜欢。
1,鞋子收到了，挺满意的，穿着舒服，鞋子不重，过几天可以跑步了
1,颜色好看，没什么色差，粉色稍深一些，但是夏天穿还是觉得热了
1,好评！好评！好评！重要的事情一定要说三遍！
1,这是第二次购买这牌子的鞋。很好穿，颜色也够炫！
1,价廉物美，颜色比图片深些，穿着走路很舒服。发货快，赞。
1,品牌不错，质量还可以吧，值得拥有。
1,送朋友的，她说很合脚，很舒服，应该是第一次穿亚瑟士
1,质量非常棒，经常买这个牌子的鞋，以后会再来的
1,鞋子有点买小了，给妈妈穿，她说很舒服，就不退了
1,鞋穿着舒服，应该是正品吧，搞活动买的哈
1,第三双，颜色艳丽，适合夏天穿，非常舒服，物流超快，还会来~
1,颜色鲜艳质量很好
1,穿着很舒服，打球很有劲
1,是我想要的，漂亮的女鞋，穿丝袜更适合，快递很好，还开了电子发票，喜欢。
1,不错呢，颜色也好看，教练说这鞋子不错
1,真是后悔留下来，运动鞋尽然磨脚，气死我了。
1,很舒服，颜色很好看。4月份穿也不闷脚。
1,漂亮喜欢配衣服穿比较出彩??
1,还不错，买的第一双亚瑟士，希望可以继续入坑
1,挺快的。穿起来也很舒服。
1,穿着很舒服很舒服
1,颜色好看，穿着挺舒服
1,棒棒的～就是鞋前面有一点点没粘好
1,颜色漂亮
1,鞋子很漂亮，个人感觉有点瘦
1,挺好看的，舒适度还可以
1,穿着很舒服，很包脚！
1,有史以来遇到最不愉快的一次购物
1,这么便宜也不求买到真货了 还行吧 还没穿
1,宝贝不错，我爱人很满意。
1,还好吧，女儿蛮喜欢
1,很满意
1,送婆婆的，听说很合适
1,宝贝还是一如既往的好
1,好评
1,特别好，和图片一样样样的，喜欢
1,换货后的鞋子很满意，客服态度也很好！
1,鞋子很舒服啊?
1,鞋子很漂酿。
1,鞋子很舒服，物有所值，会关注
1,太满意了，必须广而告之！
1,很好很轻不挤脚
1,挺漂亮的，蛮不错的
1,很好很强大
1,好穿舒服
1,很喜欢 谢谢
1,鞋子很好看，喜欢
1,好看，穿着也很舒服！
1,很舒服！很舒服！很喜欢！！！
1,一起买了两双，总体感觉不错，鞋子很轻，穿着舒服&hellip;&hellip;特意买大了一码有点大了但穿着运动更舒服了。颜色和图片一样无色差，包装也很好，鞋盒也很好便于日后存放&hellip;&hellip;总之很满意，穿后会来追评的，希望质量同样经得住考验！喜欢&hellip;&hellip;质量好会再来的！粉色稍显脚胖&hellip;&hellip;。
1,很不错，会继续买
1,好看
1,物美价廉，不错。
1,收到了，是正品，
1,购窝里放不住剩馍，今天下班收到就穿出来运动了！很好穿，今天三十几度，实话说还是有点热的。脚感很好，跑跳弹性都很足，也不会软到使不上力。主要配色很跳跃，我是冲着配色感觉回头还能搭我的一件裙子才更坚定买它们的哈哈～
1,鞋子比较好，穿着轻巧，不知道是不是正品，但是价格在这放着呢，不能要求太高，最主要穿着要舒服，不过脚感还是不错的，颜色也很鲜艳，色彩艳丽，价格实惠，鞋底也不硬，后跟保护也很好，很稳定的一款跑鞋，好评！
1,晨跑六公里，第二公里开始脚掌外侧微麻，一直麻到结束，越来越严重。跑步时经过洒水路段，地上水并不多，发现鞋底不是特防滑。鞋子特意买大了一码，然而鞋头还是觉得有点窄。   可能我体重太大，也可能本来就买的比较便宜的款，还想要高配。
1,鞋子居然磨脚！！运动鞋磨脚我也是第一次碰见了！真是刷新我的三观！店家服务态度还行！就是这鞋子不敢恭维&hellip;我早上才穿出去两个小时，走了一公里路都不到脚就被磨出水泡了&hellip;无言&hellip;我穿37的鞋，买了37.5的，穿进去刚好，可是鞋子居然不跟脚！一走路就感觉拖沓！后跟不跟脚！大家别买了！！
1,质量不错，就是有点显脚长！穿上样子也好看
1,实在太漂亮了趴，超级喜欢这种颜色的鞋子，号码正好大小合适，穿着很舒服，关键是颜值高哇，真的真的超级喜欢
1,这双鞋第三双了，以前穿很舒服。这次买好像小了不知道是不是自己的脚变大了??。不过这个也是15年的款了，有钱的人可以去试试adidas的鞋子里面超舒服。
1,鞋鞋和图片上描写一致  拍大一码穿着大一点正好  鞋底稍硬  其他还好
1,很值！穿着确实不赖！质量特别好！减肥穿的！用来健身房穿的！给卖家赞?个！真的是一分钱一分货啊！
1,漂亮又舒服，非常的轻巧穿着运动提高不少效率
1,鞋子比较好，穿着轻巧，我很喜欢，刚刚又收到电子发票，应该是正品，好评。
1,很满意。最后一张图是旧鞋子，都是亚瑟士。跑步跟健走首选！这次活动买了三双，非常划算。
1,穿着舒服 物流很快 这个颜色比想象中好看 而且不贵 好好好 防滑 不错哦
1,虽然颜色花，但是我很喜欢诶，刚好价格也不贵！穿上刚好合脚，有一小丢丢紧，买大买小也不合适，这样也好，挺跟脚！颜色花俏艳丽，穿着舒服，满意
1,之前在这家店买过一双小白鞋，感觉质量好，舒适度也不错，所以再相信一次，买了两双
1,鞋子轻便舒适，颜色很亮~以后还会来~
1,鞋子很好穿哦，特别喜欢，买来跑步穿的，就是有点丑啊，哈哈，不过特别舒服呦
1,第一双亚瑟士 穿起来的感觉的确很棒棒的 就是亚瑟士的鞋真的长的有点难以言喻....
1,看着挺花哨的，但是春天穿上，非常应景。鞋子包裹性很好，前脚掌有缓冲，跑步起来有弹力。
1,鞋子穿着很舒服，价钱很便宜了，，管他真假，舒服就行了
1,鞋子很舒服，喜欢这么鲜亮的颜色，很有活力
1,很好，看着也许太鲜艳，但是上脚效果超级棒
1,亚瑟士的鞋子一直穿37，但是这双鞋视觉上也大，实际穿起来也大，是不是改良过了？品质一如既往的好，垫个鞋垫就好。
1,质量很好，跑步好舒服一点都不累，下次再买一双亚瑟士的
1,鞋子码数选大了让妈妈穿了，妈妈出去旅游回来说很舒服，我试了一下之后感觉确实舒服，脚后跟气垫缓冲感觉明显，朋友推荐的牌子确实不错，好评。
1,丫头很满意，鞋子轻，脚感很好。
1,上一对在这家买的穿了两三年了，现在来买新的，质量还是很好
1,鞋子质量不错，颜色比图片略鲜艳，特意买大了半码，穿着舒服
1,不错哦！看着美美的！穿起来很舒服！
1,拿到啦，开心，虽然感觉等了五百年_(：3」&ang;?)_试穿了一下，很舒服
1,穿着跑了一次步，十公里，左脚还好，后面右脚脚趾痛，平时37的脚，买的37.5，应该是鞋头的问题，不够宽，打算走路试试看可能撑撑好，跑步目前是别想了。其他还好，还是好评吧。
1,鞋不错，穿着很舒服
1,使用了。首先卖家发货还挺快的，物流呢也比较满意东西的，收到之后是没有损坏的，目前用下来觉得还不错，卖家也比较热情的回复我的问题，是一次比较愉快的购物体验，之后可能会介绍朋友来，希望卖家下次给点优惠哦嘻嘻。
1,超级喜欢，样子，质量都没的说，性价比很高，一定给好评，建议大家买，穿着舒服
1,正码，买大半号好了。鞋子还是很漂亮的，满意！
1,很舒服，颜色好靓丽
1,对比了很久，决定按照平常的码数购买，收到货后试穿很合适，很满意，鞋子真的特别好看(??&omega;??)??好喜欢呀呀
1,鞋子发货很快，上脚也很舒服，完美。
1,挺喜欢的，颜色好亮！穿的也舒服！
1,鞋和描述的一样，看着挺不错，孩子喜欢，喜欢的亲们放心购买。
1,鞋子很适合春天，颜色给人带来活力，上脚舒适，尺码标准，品牌鞋这个价格真心赞了
1,朋友推荐的，的确很赞，颜色鲜艳脚感也舒服
1,颜色非常漂亮，穿上特合适！
1,超少女心啊不知道为啥！！！！！！穿起来特别轻！！长跑应该不错的！满意满意！！
1,颜色漂亮，跑步舒服，全部给五分！
1,挺好哒，很好看
1,物流是想不到的快，赞！鞋子上脚很舒服，不仅轻便也很好看，真假没鉴定，但质量还是很好的，非常满意，全五分好评！
1,很轻 棒棒哒
1,第二次购买这个牌子的鞋子，非常棒！舒服轻巧
1,颜色很漂亮，穿上舒适，透气性不错
1,已经穿了一段时间，鞋底很软，穿起来很舒服。
1,和妈妈各买了一双，跑步入门够用了，每天几公里
1,鞋子好看，挺轻便的
1,孩子挺喜欢的 穿着舒服 说跳的都高了.....
1,才开始晨跑，在网上搜的跑鞋四大，第一次来买，鞋子挺轻，踩着挺舒服，喜欢
1,质量不错。穿着舒适透气舒服。OK
1,穿着很舒服，跑步时很起步
1,性价比很高，跑步挺舒服的
1,应该是正品，打球穿起很爽，很舒服，很适合打球。
1,妈妈觉得不够软，不够轻。不过样式不错。
1,穿着很舒服，大小合适
1,第二次购买了穿上脚很舒服
1,一般，鞋子很轻踩着很舒服
1,一直买他家鞋，这次是给妈妈买的，很满意。
1,鞋子合适。按平常码买。
1,真的超级爽  他家的鞋子一如既往地好
1,老妈蛮喜欢这个鞋子的
1,轻便，柔软，舒适！
1,穿着合适
1,真的很舒服，轻巧
1,穿着跑了，好就再来光顾
1,鞋子好轻，有弹力。
1,终于到了，鞋子性价比还是很高的，喜欢
1,穿进去觉得底有点硬，走一万步还是很舒服的。
1,鞋子很漂亮，老婆很喜欢！好评！
1,多次购买了，质量不错啊
1,鞋子不错，我总是穿这个品牌的
1,鞋很好，挺透气的，是正品！
1,穿起来很舒服
1,很好看的，颜色比较艳
1,都说特别炫酷
1,老婆穿上了，挺好的！
1,穿着挺舒服的
1,很好
1,很好
1,漂亮不错?
1,不错，活动非常给力，鞋子也非常好。
1,老婆很喜欢的
1,娃娃说的还可以
1,尺寸正好
1,很好看也很喜欢，会一直支持
1,鞋不错很好～～
1,鞋子好看，不错
1,还没试，但看着不错。
1,好穿！性价比高吧。
1,很不错，对得起这个价格
1,不错，穿着舒服
1,?喜欢&hellip;好评！
1,现在穿好热
1,感觉还不错
1,很舒服的鞋子，性价比高
1,不错&middot;&middot;&middot;好&middot;
1,穿了很舒服
1,真心不错
1,不错，挺合脚，也很轻便
1,目前还没有什么问题，不错
1,暂时没穿
1,好看
1,好看
1,喜欢，好穿
1,不错?很哈
1,鞋子很舒服，配色也漂亮，就是脚崴到了，这阵不能跑步了，等好了在试跑步效果。
1,比想象中还要好 比耐克穿着舒服 一定要买大一码的！！
1,鞋底太硬了，不舒服，锻炼时候脚底疼，不建议买这个鞋子锻炼，后悔了，可能是太便宜了？
1,给女朋友买的  她还是蛮喜欢的  说穿着很舒服
1,这种价钱买的像白捡一样。
1,好看 舒适，价格划算
1,颜色偏暗一些
1,还行 有点挤
1,不知真假，但顏色好喜歡
1,一如既往的好
1,平时运动鞋37码，因脚有点宽客服推荐穿38码，纠结了一下拍了37.5码，结果还是大了半码。嫌麻烦就不换了，所以其他宝宝们的脚若不是特别肥就按平时穿的码数拍就好了。晚上徒步2个小时，脚感很舒服。下次再来。给5分。
1,价格实惠，也有其他买家的问题出现。个人感觉，应该是这样设计。没毛病！鞋舌上定位孔要设计在中间，鞋舌才会跑位。这点确实和其它牌的鞋子不一样！个人感觉不是质量问题。不纠结的人，可以入手！
1,鞋底不是软的，价钱在这，对于个人需求来说我可以接受，鞋不挤，很舒服，正常脚不用选大一码，胖脚可能要吧
1,买了3双，最后38的合适了，比别的品牌号码偏小，走起路来很舒服，平常不跑步，舒适合脚！
1,一般只能说，鞋盒都和实体店的不太一样，标签也很奇怪，但鞋子不错，也就不计较了。
1,第三双亚瑟士了，穿着有点紧
1,千万不要买大一号，后悔死了，懒得退了
1,挺好的。
1,本来39的脚，拍了39.5有点大啊，不过懒得换了，挺好，
1,还有明显的线头没处理。。整体效果不是很好吧。
1,没有买大一码脚胖略紧。白色底更软一点
1,这个价格。。一本满足。。。上椭圆机很好穿。。。
1,很好，就是码字有点大了。看评论说是码字偏小。平时都是穿38，这个买的39。哟，大了一点点。但是也能穿，懒得换了！码字问题须谨慎呀。其他的都很好。包装呀，款式呀，还有舒适度呀都很nice
1,收到试了，颜色很靓丽啊，挺喜欢的。本来是跑步用鞋码选的稍大点，但是试穿感觉没想的那么大啊，今晚跑步试试吧。快递挺给力的哈！
1,还行，很便宜
1,鞋偏小，最好选大一码或一码半的鞋，穿着舒服。
1,挺轻便的，不过希望做工再细致一点。
1,还可以 建议买 大半码
1,鞋底有点硬 不知道是不是正品
1,鞋底滑，入门级也不多求了
1,感觉一般吧，没有想象中的好
1,还不错，穿着挺舒服的！
1,一分钱一分货，可能是太便宜了，没穿出专业跑鞋的感觉。
1,还没穿，家里已有2对穿了一年多，这是活动买来存货。
1,偏大了一点
1,超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级超级好超级棒
1,还好吧&hellip;
1,不错。物流慢
1,在微博上刷到有人说这个牌子的运动鞋穿着舒服，加上下周要毅行，所以赶紧买了一双。气垫走起路来是挺舒服的，可是总觉得鞋子硬了点。而且尺码相较其他牌子来说有点偏小，我穿耐克的运动鞋39还大了点，这个买了39.5还有点紧。总体性价比还可以，当初就是冲着性价比买的这双鞋子，比想象中的好看点。
1,很好，鞋子超级轻，也很便宜，买两双一双给老妈一双自己穿，我38，5的脚穿39刚好，我妈标准的36买的36完全穿不下。。。换了37刚刚好，码子偏小，大家参考一下――――――――――――――――――――――――――――――――――――――――――――――――――――
1,还可以，就是这个鞋子是窄版的，底也不是太软，等明天跑步试试
1,很轻便，鞋底硬些，鞋头胶水啥的看起来做工不精细啊
1,太花了 本来是想买黑色一款 下单时说没码了 等这款发货了 那一款马上也有了 幸好就是跑步的时候穿穿 鞋型还好 底稍稍有些硬 不过我也不跑太远的距离 还可以！
1,很好看的一款  作为训练鞋还是可以的  后跟比较厚实  前脚掌鞋底较薄  跑步穿不建议  跑步还是kayano比较好  总体来说还是很可以的！！
1,式样颜色都很好，尺码偏小一码，平时穿35的这个36也合适，这双没有另外一双男式透气，运动一下脚就会非常热
1,服务我只认可? 嘻嘻 鞋子一份价钱一分货 就哪样
1,这个版型振动偏小！Nike穿38会大半码，客服说这个38就可以了，幸亏看了大家的评价，一定要选大一码，选了39，脚掌还是有点挤，但是穿久了应该会松一点吧。
1,鞋子穿着跑步的时候非常舒服，买大了一码，脚背比较紧，但是长度有点长。
1,穿着跑步一点不难受，就是做一些向后登的运动时，鞋子里的鞋垫会往前跑
1,鞋子感觉还可以，没有斯凯奇穿上踩屎的赶脚
1,鞋底贼硬 跑了两次 有点累 样子还行
1,买了两双，很不错！就是物流太慢了！
1,穿着跑了三天步，还是感觉挤脚，脚底疼
1,穿着舒服，就是脚肥，有点瘦，大小合适
1,妈妈说鞋子很硬 跑步很不舒服...
1,脚底很硬，不太适合跑步
1,说实话，穿着脚疼，太紧了，不知道多穿穿会不会好点
1,脚面高的穿着有点不得劲。。
1,还行，大小合适。
1,买大了一码，刚刚好
1,一分钱一分货，还可以
1,品质不错。
1,现实和理想稍有差距
1,物流挺快  东西还行吧
1,不适合足外翻
1,还行吧，毕竟是这品牌低端款，鞋底不是那种软的，但也不至于不舒服，还可以的，跑步机快走一个小时脚不疼，就是颜色太少女心了，都不好意思穿出去哈哈
1,我的運動鞋都是在貴店購買的 這雙鞋子穿上感覺不是正品 鞋子的标签都是已經被剪短了 然後打个結放在盒子裡的 不知道是什麼意思
1,收到后，第二天就晨跑了，可能是新鞋， 有点醒，不过脚感还是不错的
1,感觉还行，但和专柜还是有区别的 有些像瑕疵品 运动后再继续做平价
1,平时穿感觉会有点太花了太凉太显眼了，我还是乖乖运动的时候穿吧，挺轻的
1,它在我身边还没有一天，今天一下雨就脏了，还是挺喜欢的！
1,我是35码的脚，但是没码字，买了36的，刚刚合适，就是得选择大一码的。很漂亮，非常舒服。亚瑟士这个价格，实在是没话说。捡到宝了。
1,平时穿35，这鞋最小36，虽然也能穿，但前面是空的。
1,鞋子比较轻，脚感还可以，但是脚背比较矮
1,舒服，买了大半个号，似乎并不像大家说的那样偏小。
1,买的第二双亚瑟士了这次买的底子有点硬，不如第一双。
1,忙着，还没穿，先习惯性好评吧，第一次买这个牌子的鞋子
1,鞋子是好鞋，只是货还没到就降价了
1,很喜欢。很漂亮的颜色。 就是有点味道。
1,稍微大了一点点，懒得换货，其他的都挺满意
1,和想象的不一样！不太喜欢！感觉亏了！
1,颜色好，这是我的第四双
1,我妈说穿着不错
1,鞋好，快递太渣
1,穿着没有那种忽然很舒服的感觉，但是走路很赞。我每天一小时，自己的运动鞋都会脚痛，这一双完全没问题，第一天试穿就惊艳了。脚不会泡不会痛。我是那种很容易脚起泡的类型。这下好了。而且光脚走路都没泡。就是粉的，然后鞋型不是我中意的，没关系，走路用。
1,非常喜欢亚瑟士的鞋子，舒服的步感。
1,降价降得太快了，二天不到就降了40元，而且到陕西还要加运费，心理上过不去
1,?第一次买这么鲜艳的运动鞋，也是第一次买你们家的品牌～到手很喜欢，对我这样业务选手绝对够用了。 没有瑕疵，大小也正好，平时我37标准码，这次37.5正好！ 应该很容易脏就是了，期待穿去运动！ 表扬店家的发货速度和快递速度，叠加了抢到的五十块优惠券两百块到手，炒鸡棒了！??
1,同省物流超级快 昨天下午买的 今天中午就收到了 从山东临沂发货 坐标聊城。第一双亚瑟士 颜色很粉嫩很春天呀 拿来夜跑穿的 鞋底比较硬 没有传说中的踩?感 平时运动鞋37码 有点脚宽 而且脚背高 买大半码还是有点挤 把鞋带松了松 舒服一点。外面是伟伦电商的盒子 里面是亚瑟士的鞋盒。加运费309入手的 京东卖251 贵了近60块。
1,鞋头看着不一样  一个尖一个圆 除此之外 穿上还可以
1,每次确定收货后，偶都会默认好评接着把星星填满，偶觉得这是个好习惯，每当看到：亲，您的评价对别的买家有很大帮助时，偶就发誓一定要做个好评专业户去好好帮助别的买家。马云大叔都说了，给好评的买家都是好买家哈。老板，临走之前再悄悄告诉你一个小秘密，偶已经把你的店铺收藏起来啦！如果别的买家因此而找不到，你可不要怪我哟&hellip;&hellip;。
1,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦
